"Step","run - val_sparse_accuracy","run - val_sparse_accuracy__MIN","run - val_sparse_accuracy__MAX"
"11965","100","100","100"
"11967","100","100","100"
"11969","100","100","100"
"11971","100","100","100"
"11973","100","100","100"
"11975","100","100","100"
"11977","100","100","100"
"11979","100","100","100"
"11981","100","100","100"
"11983","100","100","100"
"11985","100","100","100"
"11987","100","100","100"
"11989","100","100","100"
"11991","100","100","100"
"11994","100","100","100"
"11996","100","100","100"
"11998","100","100","100"
"12000","100","100","100"
"12002","100","100","100"
"12004","100","100","100"
"12006","100","100","100"
"12008","100","100","100"
"12010","100","100","100"
"12012","100","100","100"
"12014","100","100","100"
"12016","100","100","100"
"12018","100","100","100"
"12020","100","100","100"
"12022","100","100","100"
"12024","100","100","100"
"12026","100","100","100"
"12028","100","100","100"
"12030","100","100","100"
"12032","100","100","100"
"12034","100","100","100"
"12036","100","100","100"
"12038","100","100","100"
"12040","100","100","100"
"12042","100","100","100"
"12044","100","100","100"
"12046","100","100","100"
"12048","100","100","100"
"12050","100","100","100"
"12052","100","100","100"
"12054","100","100","100"
"12056","100","100","100"
"12058","100","100","100"
"12060","100","100","100"
"12062","100","100","100"
"12064","100","100","100"
"12066","100","100","100"
"12068","100","100","100"
"12070","100","100","100"
"12072","100","100","100"
"12074","100","100","100"
"12076","100","100","100"
"12078","100","100","100"
"12080","100","100","100"
"12082","100","100","100"
"12084","100","100","100"
"12086","100","100","100"
"12088","100","100","100"
"12090","100","100","100"
"12092","100","100","100"
"12094","100","100","100"
"12096","100","100","100"
"12098","100","100","100"
"12100","100","100","100"
"12102","100","100","100"
"12104","100","100","100"
"12106","100","100","100"
"12108","100","100","100"
"12110","100","100","100"
"12112","100","100","100"
"12114","100","100","100"
"12116","100","100","100"
"12118","100","100","100"
"12120","100","100","100"
"12122","100","100","100"
"12124","100","100","100"
"12126","100","100","100"
"12128","100","100","100"
"12130","100","100","100"
"12132","100","100","100"
"12134","100","100","100"
"12136","100","100","100"
"12138","100","100","100"
"12140","100","100","100"
"12142","100","100","100"
"12144","100","100","100"
"12146","100","100","100"
"12148","100","100","100"
"12150","100","100","100"
"12152","100","100","100"
"12154","100","100","100"
"12156","100","100","100"
"12158","100","100","100"
"12160","100","100","100"
"12162","100","100","100"
"12164","100","100","100"
"12166","100","100","100"
"12168","100","100","100"
"12170","100","100","100"
"12172","100","100","100"
"12174","100","100","100"
"12176","100","100","100"
"12178","100","100","100"
"12180","100","100","100"
"12182","100","100","100"
"12184","100","100","100"
"12186","100","100","100"
"12188","100","100","100"
"12190","100","100","100"
"12192","100","100","100"
"12194","100","100","100"
"12196","100","100","100"
"12198","100","100","100"
"12200","100","100","100"
"12202","100","100","100"
"12204","100","100","100"
"12206","100","100","100"
"12208","100","100","100"
"12210","100","100","100"
"12212","100","100","100"
"12214","100","100","100"
"12216","100","100","100"
"12218","100","100","100"
"12220","100","100","100"
"12222","100","100","100"
"12224","100","100","100"
"12226","100","100","100"
"12228","100","100","100"
"12230","100","100","100"
"12232","100","100","100"
"12234","100","100","100"
"12236","100","100","100"
"12238","100","100","100"
"12240","100","100","100"
"12242","100","100","100"
"12244","100","100","100"
"12246","100","100","100"
"12248","100","100","100"
"12250","100","100","100"
"12252","100","100","100"
"12254","100","100","100"
"12256","100","100","100"
"12258","100","100","100"
"12260","100","100","100"
"12262","100","100","100"
"12264","100","100","100"
"12266","100","100","100"
"12268","100","100","100"
"12270","100","100","100"
"12272","100","100","100"
"12274","100","100","100"
"12276","100","100","100"
"12278","100","100","100"
"12280","100","100","100"
"12282","100","100","100"
"12284","100","100","100"
"12286","100","100","100"
"12288","100","100","100"
"12290","100","100","100"
"12292","100","100","100"
"12294","100","100","100"
"12296","100","100","100"
"12298","100","100","100"
"12300","100","100","100"
"12302","100","100","100"
"12304","100","100","100"
"12306","100","100","100"
"12308","100","100","100"
"12310","100","100","100"
"12312","100","100","100"
"12314","100","100","100"
"12316","100","100","100"
"12318","100","100","100"
"12320","100","100","100"
"12322","100","100","100"
"12324","100","100","100"
"12326","100","100","100"
"12328","100","100","100"
"12330","100","100","100"
"12332","100","100","100"
"12334","100","100","100"
"12336","100","100","100"
"12338","100","100","100"
"12340","100","100","100"
"12342","100","100","100"
"12344","100","100","100"
"12346","100","100","100"
"12348","100","100","100"
"12350","100","100","100"
"12352","100","100","100"
"12354","100","100","100"
"12356","100","100","100"
"12358","100","100","100"
"12360","100","100","100"
"12362","100","100","100"
"12364","100","100","100"
"12366","100","100","100"
"12368","100","100","100"
"12370","100","100","100"
"12372","100","100","100"
"12374","100","100","100"
"12376","100","100","100"
"12378","100","100","100"
"12380","100","100","100"
"12382","100","100","100"
"12384","100","100","100"
"12386","100","100","100"
"12388","100","100","100"
"12390","100","100","100"
"12392","100","100","100"
"12394","100","100","100"
"12396","100","100","100"
"12398","100","100","100"
"12400","100","100","100"
"12402","100","100","100"
"12404","100","100","100"
"12406","100","100","100"
"12408","100","100","100"
"12410","100","100","100"
"12412","100","100","100"
"12414","100","100","100"
"12416","100","100","100"
"12418","100","100","100"
"12420","100","100","100"
"12422","100","100","100"
"12424","100","100","100"
"12426","100","100","100"
"12428","100","100","100"
"12430","100","100","100"
"12432","100","100","100"
"12434","100","100","100"
"12436","100","100","100"
"12438","100","100","100"
"12440","100","100","100"
"12442","100","100","100"
"12444","100","100","100"
"12446","100","100","100"
"12448","100","100","100"
"12450","100","100","100"
"12452","100","100","100"
"12454","100","100","100"
"12456","100","100","100"
"12458","100","100","100"
"12460","100","100","100"
"12462","100","100","100"
"12464","100","100","100"
"12466","100","100","100"
"12468","100","100","100"
"12470","100","100","100"
"12472","100","100","100"
"12474","100","100","100"
"12476","100","100","100"
"12478","100","100","100"
"12480","100","100","100"
"12482","100","100","100"
"12484","100","100","100"
"12486","100","100","100"
"12488","100","100","100"
"12490","100","100","100"
"12492","100","100","100"
"12494","100","100","100"
"12496","100","100","100"
"12498","100","100","100"
"12500","100","100","100"
"12502","100","100","100"
"12504","100","100","100"
"12506","100","100","100"
"12508","100","100","100"
"12510","100","100","100"
"12512","100","100","100"
"12514","100","100","100"
"12516","100","100","100"
"12518","100","100","100"
"12520","100","100","100"
"12522","100","100","100"
"12524","100","100","100"
"12526","100","100","100"
"12528","100","100","100"
"12530","100","100","100"
"12532","100","100","100"
"12534","100","100","100"
"12536","100","100","100"
"12538","100","100","100"
"12540","100","100","100"
"12542","100","100","100"
"12544","100","100","100"
"12546","100","100","100"
"12548","100","100","100"
"12550","100","100","100"
"12552","100","100","100"
"12554","100","100","100"
"12556","100","100","100"
"12558","100","100","100"
"12560","100","100","100"
"12562","100","100","100"
"12564","100","100","100"
"12566","100","100","100"
"12568","100","100","100"
"12570","100","100","100"
"12572","100","100","100"
"12574","100","100","100"
"12576","100","100","100"
"12578","100","100","100"
"12580","100","100","100"
"12582","100","100","100"
"12584","100","100","100"
"12586","100","100","100"
"12588","100","100","100"
"12590","100","100","100"
"12592","100","100","100"
"12594","100","100","100"
"12596","100","100","100"
"12598","100","100","100"
"12600","100","100","100"
"12602","100","100","100"
"12604","100","100","100"
"12606","100","100","100"
"12608","100","100","100"
"12610","100","100","100"
"12612","100","100","100"
"12614","100","100","100"
"12616","100","100","100"
"12618","100","100","100"
"12620","100","100","100"
"12622","100","100","100"
"12624","100","100","100"
"12626","100","100","100"
"12628","100","100","100"
"12630","100","100","100"
"12632","100","100","100"
"12634","100","100","100"
"12636","100","100","100"
"12638","100","100","100"
"12640","100","100","100"
"12642","100","100","100"
"12644","100","100","100"
"12646","100","100","100"
"12648","100","100","100"
"12650","100","100","100"
"12652","100","100","100"
"12654","100","100","100"
"12656","100","100","100"
"12658","100","100","100"
"12660","100","100","100"
"12662","100","100","100"
"12664","100","100","100"
"12666","100","100","100"
"12668","100","100","100"
"12670","100","100","100"
"12672","100","100","100"
"12674","100","100","100"
"12676","100","100","100"
"12678","100","100","100"
"12680","100","100","100"
"12682","100","100","100"
"12684","100","100","100"
"12686","100","100","100"
"12688","100","100","100"
"12690","100","100","100"
"12692","100","100","100"
"12694","100","100","100"
"12696","100","100","100"
"12698","100","100","100"
"12700","100","100","100"
"12702","100","100","100"
"12704","100","100","100"
"12706","100","100","100"
"12708","100","100","100"
"12710","100","100","100"
"12712","100","100","100"
"12714","100","100","100"
"12716","100","100","100"
"12718","100","100","100"
"12720","100","100","100"
"12722","100","100","100"
"12724","100","100","100"
"12726","100","100","100"
"12728","100","100","100"
"12730","100","100","100"
"12732","100","100","100"
"12734","100","100","100"
"12736","100","100","100"
"12738","100","100","100"
"12740","100","100","100"
"12742","100","100","100"
"12744","100","100","100"
"12746","100","100","100"
"12748","100","100","100"
"12750","100","100","100"
"12752","100","100","100"
"12754","100","100","100"
"12756","100","100","100"
"12758","100","100","100"
"12760","100","100","100"
"12762","100","100","100"
"12764","100","100","100"
"12766","100","100","100"
"12768","100","100","100"
"12770","100","100","100"
"12772","100","100","100"
"12774","100","100","100"
"12776","100","100","100"
"12778","100","100","100"
"12780","100","100","100"
"12782","100","100","100"
"12784","100","100","100"
"12786","100","100","100"
"12788","100","100","100"
"12790","100","100","100"
"12792","100","100","100"
"12794","100","100","100"
"12796","100","100","100"
"12798","100","100","100"
"12800","100","100","100"
"12802","100","100","100"
"12804","100","100","100"
"12806","100","100","100"
"12808","100","100","100"
"12810","100","100","100"
"12812","100","100","100"
"12814","100","100","100"
"12816","100","100","100"
"12818","100","100","100"
"12820","100","100","100"
"12822","100","100","100"
"12824","100","100","100"
"12826","100","100","100"
"12828","100","100","100"
"12830","100","100","100"
"12832","100","100","100"
"12834","100","100","100"
"12836","100","100","100"
"12838","100","100","100"
"12840","100","100","100"
"12842","100","100","100"
"12844","100","100","100"
"12846","100","100","100"
"12848","100","100","100"
"12850","100","100","100"
"12852","100","100","100"
"12854","100","100","100"
"12856","100","100","100"
"12858","100","100","100"
"12860","100","100","100"
"12862","100","100","100"
"12864","100","100","100"
"12866","100","100","100"
"12868","100","100","100"
"12870","100","100","100"
"12872","100","100","100"
"12874","100","100","100"
"12876","100","100","100"
"12878","100","100","100"
"12880","100","100","100"
"12882","100","100","100"
"12884","100","100","100"
"12886","100","100","100"
"12888","100","100","100"
"12890","100","100","100"
"12892","100","100","100"
"12894","100","100","100"
"12896","100","100","100"
"12898","100","100","100"
"12900","100","100","100"
"12902","100","100","100"
"12904","100","100","100"
"12906","100","100","100"
"12908","100","100","100"
"12910","100","100","100"
"12912","100","100","100"
